provenance,protocol_id,device_id,run_id,instrument_id,calibration_record_id,measurement_plane,phase_reference_id,phase_convention,channel_id,emitter_x_m,emitter_y_m,emitter_z_m,frequency_hz,sound_speed_m_s,target_x_m,target_y_m,target_z_m,measured_drive_phase_rad
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,163,-0.018000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.707240271790
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,164,-0.014000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.159177297762
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,165,-0.010000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.703895359678
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,166,-0.006000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.342817775401
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,167,-0.002000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.077094103711
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,168,0.002000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,6.190767593615
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,169,0.006000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,6.118020310606
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,170,0.010000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,6.142276045347
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,171,0.014000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,6.263455194677
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,172,0.018000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.197976062497
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,173,0.022000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.511502531235
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,174,0.026000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.919843561084
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,175,0.030000,0.010000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.421710241500
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,176,-0.030000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,4.260647375509
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,177,-0.026000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.448458991827
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,178,-0.022000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.723066285486
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,179,-0.018000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.086549967332
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,180,-0.014000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.540790890012
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,181,-0.010000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.087444167968
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,182,-0.006000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.727915357846
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,183,-0.002000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.463339453560
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,184,0.002000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.294563399398
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,185,0.006000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.222132733170
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,186,0.010000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.246282842650
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,187,0.014000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.366935158922
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,188,0.018000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.583698429264
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,189,0.022000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.895875021768
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,190,0.026000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.302472026591
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,191,0.030000,0.014000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.802216747105
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,192,-0.030000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,4.721584577982
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,193,-0.026000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.913438871167
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,194,-0.022000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.191717085111
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,195,-0.018000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.558469873284
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,196,-0.014000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.015550218864
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,197,-0.010000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.564588166643
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,198,-0.006000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.206967585565
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,199,-0.002000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.943805691272
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,200,0.002000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.775936007914
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,201,0.006000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.703895359678
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,202,0.010000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.727915357846
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,203,0.014000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.847918695158
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,204,0.018000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.063520384885
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,205,0.022000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.374033898531
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,206,0.026000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.778481975744
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,207,0.030000,0.018000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.275611714438
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,208,-0.030000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,5.271724608962
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,209,-0.026000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,4.468351341825
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,210,-0.022000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.750961951600
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,211,-0.018000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.121571965180
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,212,-0.014000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.582001819025
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,213,-0.010000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.133852299037
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,214,-0.006000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.778481975744
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,215,-0.002000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.516987335658
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,216,0.002000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.350186260566
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,217,0.006000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.278605420527
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,218,0.010000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.302472026591
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,219,0.014000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.421710241500
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,220,0.018000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.635942379808
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,221,0.022000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.944494853361
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,222,0.026000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.346408645515
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,223,0.030000,0.022000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.840453938972
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,224,-0.030000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,5.909511255438
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,225,-0.026000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,5.111600388006
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,226,-0.022000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,4.399168177968
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,227,-0.018000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.774190419372
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,228,-0.014000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.238450763912
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,229,-0.010000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.793516952285
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,230,-0.006000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.440719000207
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,231,-0.002000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.181130008533
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,232,0.002000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.015550218864
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,233,0.006000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.944494853361
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,234,0.010000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,1.968186162936
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,235,0.014000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.086549967332
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,236,0.018000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.299216811928
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,237,0.022000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.605527699440
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,238,0.026000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.004544190676
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,239,0.030000,0.026000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.495062517699
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,240,-0.030000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,0.350000000000
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,241,-0.026000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,5.841382787768
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,242,-0.022000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,5.134492007307
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,243,-0.018000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,4.514444922503
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,244,-0.014000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.982984637332
